CounDist,BoroCD,AssemDist,the_geom,CongDist,StSenDist,SHELTER_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,AssetID,BoroCode,BoroName,Street,SegmentID,PhysicalID,NODEID
7,109,71,POINT (-73.94440699999996 40.829829000000075),13,31,MN01273,AMSTERDAM AV,W 152 ST,-73.944407,40.829829,1740,1,Manhattan,AMSTERDAM AVENUE,0039031,3868,24386
9,109,70,POINT (-73.94631399999997 40.821075000000064),13,30,MN01274,ST NICHOLAS AV,W 141 ST,-73.946314,40.821075,1741,1,Manhattan,ST NICHOLAS AVENUE,0038890,19669,0
3,104,67,POINT (-73.98504699999995 40.76904600000006),10,27,MN01275,9 AV,W 59 ST,-73.985047,40.769046,1742,1,Manhattan,9 AVENUE,0034119,1432,0
1,101,65,POINT (-74.01257999999996 40.708184000000074),10,26,MN01276,TRINITY PL,RECTOR ST,-74.01258,40.708184,1743,1,Manhattan,TRINITY PLACE,0299592,77,0
2,106,74,POINT (-73.98121399999997 40.737902000000076),12,28,MN01281,E 23 ST,2 AV,-73.981214,40.737902,1744,1,Manhattan,EAST 23 STREET,0033173,4328,0
1,103,65,POINT (-73.99197099999998 40.71239900000006),7,26,MN01282,MADISON ST,PIKE ST,-73.991971,40.712399,1745,1,Manhattan,MADISON STREET,9003238,16571,9000694
1,103,65,POINT (-73.99209799999994 40.71255600000006),7,26,MN01283,MADISON ST,PIKE ST,-73.992098,40.712556,1746,1,Manhattan,MADISON STREET,9003237,16571,9000694
5,108,76,POINT (-73.94908599999997 40.77686900000003),12,28,MN01284,E 86 ST,1 AV,-73.949086,40.776869,1747,1,Manhattan,EAST 86 STREET,0305715,178096,9049294
3,104,75,POINT (-73.99725599999994 40.742094000000066),12,27,MN01287,7 AV,W 20 ST,-73.997256,40.742094,1748,1,Manhattan,7 AVENUE,0032471,1337,0
2,103,66,POINT (-73.98889799999995 40.72711300000003),12,27,MN0129,2 AV,E 6 ST,-73.988898,40.727113,1749,1,Manhattan,2 AVENUE,0032906,2239,0
8,111,68,POINT (-73.94601699999998 40.79202900000007),13,29,MN01294,E 106 ST,LEXINGTON AV,-73.946017,40.792029,1750,1,Manhattan,EAST 106 STREET,0038073,27914,0
1,101,65,POINT (-74.00348799999995 40.70785200000006),10,26,MN01295,PEARL ST,BEEKMAN ST,-74.003488,40.707852,1751,1,Manhattan,PEARL STREET,0023477,98,0
9,110,71,POINT (-73.93659999999994 40.82019800000006),13,30,MN01296,MALCOLM X BLVD,W 145 ST,-73.9366,40.820198,1752,1,Manhattan,LENOX AVENUE,0151131,19362,0
9,110,70,POINT (-73.95687299999997 40.80482100000006),13,30,MN01297,MANHATTAN AV,W 116 ST,-73.956873,40.804821,1753,1,Manhattan,MANHATTAN AVENUE,0038469,23330,24069
2,103,74,POINT (-73.97867399999996 40.724488000000065),12,27,MN01298,AV C,E 8 ST,-73.978674,40.724488,1754,1,Manhattan,AVENUE C,0034599,2096,0
1,103,65,POINT (-73.98871699999995 40.71645300000006),12,26,MN01299,GRAND ST,ESSEX ST,-73.988717,40.716453,1755,1,Manhattan,GRAND STREET,0032837,1682,0
1,103,65,POINT (-73.98424799999998 40.71324700000008),7,26,MN01300,MADISON ST,GOUVERNEUR ST,-73.984248,40.713247,1756,1,Manhattan,MADISON STREET,0024540,16575,0
10,112,71,POINT (-73.94018799999998 40.835169000000064),13,31,MN01301,AMSTERDAM AV,W 161 ST,-73.940188,40.835169,1757,1,Manhattan,AMSTERDAM AVENUE,0070674,3876,43341
10,112,71,POINT (-73.93533799999994 40.85732000000007),13,31,MN01302,FT WASHINGTON AV,W 190 ST,-73.935338,40.85732,1758,1,Manhattan,FT WASHINGTON AVENUE,0302063,172156,9045240
9,110,70,POINT (-73.94150199999996 40.817998000000046),13,30,MN01303,ADAM CLAYTON POWELL BLVD,W 139 ST,-73.941502,40.817998,1759,1,Manhattan,ADAM CLAYTON POWELL JR BOULEVARD,0133993,19198,103201
9,110,70,POINT (-73.94080999999994 40.819589000000065),13,30,MN01304,ADAM CLAYTON POWELL BLVD,W 142 ST,-73.94081,40.819589,1760,1,Manhattan,ADAM CLAYTON POWELL JR BOULEVARD,9006297,19153,9002668
4,106,74,POINT (-73.97200599999996 40.74960400000003),12,28,MN01305,E 42 ST,2 AV,-73.972006,40.749604,1761,1,Manhattan,EAST 42 STREET,0035945,73425,0
8,111,68,POINT (-73.94905499999999 40.788605000000075),13,30,MN01308,LEXINGTON AV,E 100 ST,-73.949055,40.788605,1762,1,Manhattan,LEXINGTON AVENUE,0037912,3413,23729
9,110,70,POINT (-73.94516799999997 40.80795600000005),13,30,MN01309,MALCOLM X BLVD,W 125 ST,-73.945168,40.807956,1763,1,Manhattan,LENOX AVENUE,0158966,19345,0
7,109,71,POINT (-73.94824599999998 40.82912300000004),13,30,MN01310,BROADWAY,W 149 ST,-73.948246,40.829123,1764,1,Manhattan,BROADWAY,0158998,2939,0
3,104,75,POINT (-73.99745099999996 40.756691000000046),10,27,MN01311,10 AV,W 37 ST,-73.997451,40.756691,1765,1,Manhattan,10 AVENUE,0033583,1272,0
10,112,72,POINT (-73.91762599999998 40.86899100000005),13,31,MN01313,BROADWAY,W 213 ST,-73.917626,40.868991,1766,1,Manhattan,BROADWAY,0072895,3062,44638
8,111,68,POINT (-73.93861299999998 40.78819900000008),13,30,MN01315,E 105 ST,FDR DR,-73.938613,40.788199,1767,1,Manhattan,EAST 105 STREET,9000924,116531,9002915
7,109,71,POINT (-73.94548699999996 40.83251400000006),13,31,MN01316,W 155 ST,BROADWAY,-73.945487,40.832514,1768,1,Manhattan,WEST 155 STREET,0173641,82992,0
8,111,68,POINT (-73.93550699999997 40.80345700000004),13,30,MN01317,E 125 ST,3 AV,-73.935507,40.803457,1769,1,Manhattan,2 AVENUE LINE,0304925,0,0
9,111,70,POINT (-73.93637399999994 40.81209000000007),13,30,MN01319,E 135 ST,MADISON AV,-73.936374,40.81209,1770,1,Manhattan,EAST 135 STREET,0219690,117593,78923
2,106,73,POINT (-73.97617399999996 40.745011000000034),12,28,MN0132,E 34 ST,2 AV,-73.976174,40.745011,1771,1,Manhattan,EAST 34 STREET,0035742,4114,0
10,112,72,POINT (-73.91302199999996 40.87220000000008),13,31,MN01320,BROADWAY,W 220 ST,-73.913022,40.8722,1772,1,Manhattan,BROADWAY,0270739,155420,0
9,111,70,POINT (-73.93668099999996 40.812470000000076),13,30,MN01321,E 135 ST,MADISON AV,-73.936681,40.81247,1773,1,Manhattan,EAST 135 STREET,0219690,117593,0
5,108,68,POINT (-73.94906699999996 40.78496400000006),12,29,MN01322,E 96 ST,3 AV,-73.949067,40.784964,1774,1,Manhattan,2010 CB BOUNDARY,0218148,0,0
7,107,69,POINT (-73.96708699999994 40.80398000000008),10,31,MN01323,BROADWAY,W 110 ST,-73.967087,40.80398,1775,1,Manhattan,BROADWAY,0159134,2863,0
9,110,70,POINT (-73.93932899999999 40.81646900000004),13,30,MN01325,MALCOLM X BLVD,W 139 ST,-73.939329,40.816469,1776,1,Manhattan,LENOX AVENUE,0158569,19368,0
9,110,70,POINT (-73.95777399999997 40.80388000000005),13,30,MN01327,MANHATTAN AV,W 114 ST,-73.957774,40.80388,1777,1,Manhattan,MANHATTAN AVENUE,0038358,23329,24000
4,108,68,POINT (-73.95428899999996 40.78689300000008),12,29,MN01328,MADISON AV,E 95 ST,-73.954289,40.786893,1778,1,Manhattan,MADISON AVENUE,0037697,3523,0
9,110,70,POINT (-73.94418999999994 40.809293000000025),13,30,MN01330,MALCOLM X BLVD,W 127 ST,-73.94419,40.809293,1779,1,Manhattan,LENOX AVENUE,0158870,19343,0
9,110,70,POINT (-73.94022599999994 40.815233000000035),13,30,MN01331,MALCOLM X BLVD,W 137 ST,-73.940226,40.815233,1780,1,Manhattan,LENOX AVENUE,0159218,19370,0
9,110,70,POINT (-73.94132799999994 40.813724000000036),13,30,MN01332,MALCOLM X BLVD,W 135 ST,-73.941328,40.813724,1781,1,Manhattan,LENOX AVENUE,0159107,19372,0
9,110,70,POINT (-73.95652399999994 40.80529500000006),13,30,MN01333,MANHATTAN AV,W 116 ST,-73.956524,40.805295,1782,1,Manhattan,MANHATTAN AVENUE,0038471,23331,0
8,111,68,POINT (-73.94691999999998 40.796970000000044),13,30,MN01334,MADISON AV,E 111 ST,-73.94692,40.79697,1783,1,Manhattan,MADISON AVENUE,0037970,3538,0
4,105,75,POINT (-73.97781199999997 40.763251000000025),12,28,MN01335,6 AV,W 55 ST,-73.977812,40.763251,1784,1,Manhattan,AVENUE OF THE AMERICAS,0035862,1032,0
5,108,76,POINT (-73.95071099999996 40.77160800000007),12,28,MN01336,E 79 ST,YORK AV,-73.950711,40.771608,1785,1,Manhattan,EAST 79 STREET,0037736,21788,0
6,107,67,POINT (-73.98849899999993 40.77455900000007),10,31,MN01337,WEST END AV,W 64 ST,-73.988499,40.774559,1786,1,Manhattan,WEST END AVENUE,0034342,2799,0
8,111,68,POINT (-73.94029999999998 40.78891800000008),13,30,MN01338,E 105 ST,1 AV,-73.9403,40.788918,1787,1,Manhattan,EAST 105 STREET,9000895,28088,9002720
2,106,74,POINT (-73.98031299999997 40.73893000000004),12,28,MN0134,2 AV,E 25 ST,-73.980313,40.73893,1788,1,Manhattan,2 AVENUE,0033292,2221,0
3,102,66,POINT (-74.00245299999995 40.72803300000004),10,26,MN01340,W HOUSTON ST,6 AV,-74.002453,40.728033,1789,1,Manhattan,WEST HOUSTON STREET,0264227,149824,9036651
1,103,65,POINT (-73.98883699999999 40.721817000000044),7,26,MN01342,ALLEN ST,STANTON ST,-73.988837,40.721817,1790,1,Manhattan,ALLEN STREET,9006472,67442,9000829
7,109,70,POINT (-73.96173299999998 40.80568800000003),10,30,MN01343,AMSTERDAM AV,W 114 ST,-73.961733,40.805688,1791,1,Manhattan,AMSTERDAM AVENUE,0038247,3834,0
1,101,66,POINT (-74.01142199999998 40.71883500000007),10,26,MN01344,HARRISON ST,WEST ST,-74.011422,40.718835,1792,1,Manhattan,HARRISON STREET,0164122,89776,0
9,110,70,POINT (-73.94544699999994 40.81324900000004),13,30,MN01345,ADAM CLAYTON POWELL BLVD,W 132 ST,-73.945447,40.813249,1793,1,Manhattan,ADAM CLAYTON POWELL JR BOULEVARD,0158665,19163,0
8,111,68,POINT (-73.94041999999996 40.78989000000007),13,29,MN01347,E 106 ST,1 AV,-73.94042,40.78989,1794,1,Manhattan,EAST 106 STREET,0218491,116771,0
3,104,67,POINT (-73.98822799999994 40.768860000000075),10,27,MN01348,W 57 ST,10 AV,-73.988228,40.76886,1795,1,Manhattan,WEST 57 STREET,0034116,79960,0
9,110,71,POINT (-73.94156499999997 40.823113000000035),13,30,MN01349,FREDERICK DOUGLASS BLVD,W 145 ST,-73.941565,40.823113,1796,1,Manhattan,FREDERICK DOUGLASS BOULEVARD,0069148,19268,0
2,106,74,POINT (-73.98123099999998 40.73764500000004),12,28,MN0135,2 AV,E 23 ST,-73.981231,40.737645,1797,1,Manhattan,2 AVENUE,0033280,2223,0
9,110,70,POINT (-73.94625099999996 40.81671000000006),13,30,MN01350,FREDERICK DOUGLASS BLVD,W 135 ST,-73.946251,40.81671,1798,1,Manhattan,FREDERICK DOUGLASS BOULEVARD,0038869,19258,0
4,106,74,POINT (-73.97149699999994 40.743611000000044),12,27,MN01351,FDR DR SRV RD,E 35 ST,-73.971497,40.743611,1799,1,Manhattan,EAST RIVER ESPLANADE,0240408,131712,22630
7,109,70,POINT (-73.95550499999996 40.81985000000003),13,31,MN01353,BROADWAY,W 135 ST,-73.955505,40.81985,1800,1,Manhattan,BROADWAY,9009785,2884,9001851
7,109,70,POINT (-73.95396599999998 40.82195500000006),13,31,MN01354,BROADWAY,W 138 ST,-73.953966,40.821955,1801,1,Manhattan,BROADWAY,0158996,2887,0
9,110,70,POINT (-73.94264899999996 40.81707700000004),13,30,MN01355,ADAM CLAYTON POWELL BLVD,W 138 ST,-73.942649,40.817077,1802,1,Manhattan,ALLEY,0123243,106361,76793
2,103,74,POINT (-73.97954899999996 40.72329300000007),12,26,MN01356,AV C,E 6 ST,-73.979549,40.723293,1803,1,Manhattan,AVENUE C,9000737,2098,9001247
6,107,67,POINT (-73.98685599999999 40.77895100000006),10,27,MN01358,W 70 ST,FREEDOM PL,-73.986856,40.778951,1804,1,Manhattan,WEST 70 STREET,0034394,4140,0
7,109,70,POINT (-73.95463299999994 40.820395000000076),13,31,MN01359,BROADWAY,W 135 ST,-73.954633,40.820395,1805,1,Manhattan,BROADWAY,0159266,2954,0
2,106,74,POINT (-73.98257099999995 40.73580400000003),12,28,MN0136,2 AV,E 20 ST,-73.982571,40.735804,1806,1,Manhattan,2 AVENUE,0033275,2226,0
7,109,70,POINT (-73.95469999999995 40.81982400000004),13,31,MN01360,W 135 ST,BROADWAY,-73.9547,40.819824,1807,1,Manhattan,WEST 135 STREET,0166445,19594,0
1,103,65,POINT (-73.98905999999994 40.722480000000076),7,26,MN01361,ALLEN ST,E HOUSTON ST,-73.98906,40.72248,1808,1,Manhattan,ALLEN STREET,9006468,67439,0
4,106,74,POINT (-73.97386199999994 40.73078600000008),12,27,MN01364,AV C,FDR DR,-73.973862,40.730786,1809,1,Manhattan,AVENUE C,0256922,160432,9034836
8,111,68,POINT (-73.95237799999995 40.78947400000004),13,30,MN01365,MADISON AV,E 99 ST,-73.952378,40.789474,1810,1,Manhattan,MADISON AVENUE,9006772,3527,9001906
1,103,65,POINT (-73.99744899999996 40.71336700000006),7,26,MN01366,EAST BROADWAY,CATHERINE ST,-73.997449,40.713367,1811,1,Manhattan,EAST BROADWAY,0023788,69124,15613
5,108,73,POINT (-73.95525999999995 40.773528000000056),12,28,MN01368,E 79 ST,2 AV,-73.95526,40.773528,1812,1,Manhattan,EAST 79 STREET,0037629,21786,0
10,112,72,POINT (-73.93058999999994 40.84832800000004),13,31,MN01369,AMSTERDAM AV,W 181 ST,-73.93059,40.848328,1813,1,Manhattan,AMSTERDAM AVENUE,0071353,3908,43735
2,103,66,POINT (-73.98522799999995 40.732147000000055),12,27,MN0137,2 AV,E 14 ST,-73.985228,40.732147,1814,1,Manhattan,2 AVENUE,0033118,2231,0
2,103,74,POINT (-73.98670799999996 40.72545100000008),12,27,MN01370,1 AV,E 4 ST,-73.986708,40.725451,1815,1,Manhattan,1 AVENUE,0032901,2592,0
7,109,69,POINT (-73.95661299999995 40.81313700000004),13,30,MN01371,AMSTERDAM AV,W 125 ST,-73.956613,40.813137,1816,1,Manhattan,AMSTERDAM AVENUE,9000074,3843,9001845
7,109,69,POINT (-73.95750199999998 40.81142200000005),13,30,MN01372,AMSTERDAM AV,W 123 ST,-73.957502,40.811422,1817,1,Manhattan,AMSTERDAM AVENUE,9000062,3842,0
5,108,76,POINT (-73.95662599999997 40.76672600000006),12,28,MN01373,1 AV,E 70 ST,-73.956626,40.766726,1818,1,Manhattan,1 AVENUE,0036662,2682,0
3,102,66,POINT (-74.00745199999994 40.72800100000006),10,27,MN01374,KING ST,HUDSON ST,-74.007452,40.728001,1819,1,Manhattan,KING STREET,0031915,79679,0
9,111,68,POINT (-73.93916199999995 40.80214300000006),13,30,MN01375,LEXINGTON AV,E 122 ST,-73.939162,40.802143,1820,1,Manhattan,LEXINGTON AVENUE,0069171,3432,0
4,108,76,POINT (-73.96032899999994 40.76952400000005),12,28,MN01376,E 72 ST,3 AV,-73.960329,40.769524,1821,1,Manhattan,EAST 72 STREET,0036572,23273,0
1,101,66,POINT (-74.00626799999998 40.716855000000066),10,26,MN01377,CHURCH ST,WORTH ST,-74.006268,40.716855,1822,1,Manhattan,CHURCH STREET,0031771,153,0
1,103,65,POINT (-73.98728499999999 40.71295800000007),7,26,MN01378,MADISON ST,CLINTON ST,-73.987285,40.712958,1823,1,Manhattan,MADISON STREET,9003290,122144,9000885
2,103,74,POINT (-73.98460499999999 40.73208500000004),12,27,MN0138,E 14 ST,2 AV,-73.984605,40.732085,1824,1,Manhattan,EAST 14 STREET,0294716,172329,0
2,103,66,POINT (-73.98760499999997 40.72888100000006),12,27,MN0139,2 AV,E 9 ST,-73.987605,40.728881,1825,1,Manhattan,2 AVENUE,0032911,2236,0
1,101,66,POINT (-74.01393399999995 40.717414000000076),10,26,MN01396,NORTH END AV,CHAMBERS ST,-74.013934,40.717414,1826,1,Manhattan,NORTH END AVENUE,0031462,30828,0
2,103,66,POINT (-73.98756399999996 40.733010000000036),12,27,MN0140,3 AV,E 14 ST,-73.987564,40.73301,1827,1,Manhattan,3 AVENUE,0032950,3738,0
10,112,71,POINT (-73.94210999999996 40.84233800000004),13,31,MN01408,FT WASHINGTON AV,W 168 ST,-73.94211,40.842338,1828,1,Manhattan,FT WASHINGTON AVENUE,0070721,28158,0
7,112,71,POINT (-73.94076799999993 40.83075500000007),13,30,MN01426,W 155 ST,EDGECOMBE AV,-73.940768,40.830755,1829,1,Manhattan,WEST 155 STREET,0106931,82983,0
7,112,71,POINT (-73.94047899999998 40.83083800000003),13,30,MN01428,EDGECOMBE AV,W 155 ST,-73.940479,40.830838,1830,1,Manhattan,EDGECOMBE AVENUE,0070644,81534,0
6,107,69,POINT (-73.96791899999994 40.80280400000004),10,31,MN01429,BROADWAY,W 108 ST,-73.967919,40.802804,1831,1,Manhattan,BROADWAY,0166244,3074,78399
7,109,70,POINT (-73.95590899999996 40.81365500000004),13,30,MN01430,AMSTERDAM AV,W 125 ST,-73.955909,40.813655,1832,1,Manhattan,AMSTERDAM AVENUE,0038512,3844,0
5,108,76,POINT (-73.94781599999999 40.77111200000007),12,28,MN01434,E 80 ST,EAST END AV,-73.947816,40.771112,1833,1,Manhattan,EAST 80 STREET,0037847,21713,0
5,108,76,POINT (-73.94781599999999 40.774820000000034),12,28,MN01436,YORK AV,E 84 ST,-73.947816,40.77482,1834,1,Manhattan,YORK AVENUE,0037861,19480,0
1,103,65,POINT (-73.99268299999994 40.71272700000003),7,26,MN01447,PIKE ST,MADISON ST,-73.992683,40.712727,1835,1,Manhattan,PIKE STREET,0024141,92185,0
7,112,71,POINT (-73.94265999999999 40.83155000000005),13,30,MN01450,W 155 ST,AMSTERDAM AV,-73.94266,40.83155,1836,1,Manhattan,WEST 155 STREET,0070639,82982,0
1,103,65,POINT (-73.99244899999997 40.71425000000005),7,26,MN01451,PIKE ST,DIVISION ST,-73.992449,40.71425,1837,1,Manhattan,PIKE STREET,0024153,16604,15819
2,106,73,POINT (-73.97858199999996 40.744875000000036),12,28,MN01455,3 AV,E 33 ST,-73.978582,40.744875,1838,1,Manhattan,3 AVENUE,0035736,3624,22465
10,112,72,POINT (-73.92005699999999 40.867927000000066),13,31,MN01462,BROADWAY,ISHAM ST,-73.920057,40.867927,1839,1,Manhattan,BROADWAY,0072754,3059,0
4,105,75,POINT (-73.98040199999997 40.75972200000007),12,27,MN01463,6 AV,W 50 ST,-73.980402,40.759722,1840,1,Manhattan,AVENUE OF THE AMERICAS,0034205,1026,21531
4,105,73,POINT (-73.97201599999994 40.762035000000026),12,28,MN01467,E 57 ST,MADISON AV,-73.972016,40.762035,1841,1,Manhattan,EAST 57 STREET,0165409,82175,0
2,106,74,POINT (-73.98282799999998 40.73858400000006),12,28,MN0147,E 23 ST,3 AV,-73.982828,40.738584,1842,1,Manhattan,EAST 23 STREET,0033173,4328,0
4,106,75,POINT (-73.98204699999997 40.748857000000044),12,28,MN01473,MADISON AV,E 36 ST,-73.982047,40.748857,1843,1,Manhattan,MADISON AVENUE,0034144,3575,21508
9,110,70,POINT (-73.94929499999995 40.802294000000074),13,30,MN01477,MALCOLM X BLVD,W 116 ST,-73.949295,40.802294,1844,1,Manhattan,LENOX AVENUE,0158612,19354,0
9,110,71,POINT (-73.93597399999999 40.82556200000005),13,30,MN01478,ADAM CLAYTON POWELL BLVD,W 151 ST,-73.935974,40.825562,1845,1,Manhattan,DISTRICT BOUNDARY,8002038,0,9003276
4,105,75,POINT (-73.98086299999994 40.75909200000007),12,27,MN01481,6 AV,W 49 ST,-73.980863,40.759092,1846,1,Manhattan,AVENUE OF THE AMERICAS,0034203,1025,21528
1,101,65,POINT (-74.01610299999999 40.704984000000024),10,26,MN01482,BATTERY PL,WEST ST,-74.016103,40.704984,1847,1,Manhattan,BATTERY PLACE,0236249,128490,9030927
4,106,74,POINT (-73.96987799999994 40.748054000000025),12,28,MN01483,E 41 ST,1 AV,-73.969878,40.748054,1848,1,Manhattan,EAST 41 STREET,0165434,82151,22650
10,112,72,POINT (-73.91811799999994 40.86401200000006),13,31,MN01484,W 207 ST,10 AV,-73.918118,40.864012,1849,1,Manhattan,WEST 207 STREET,0072875,26821,0
10,112,72,POINT (-73.91815499999996 40.864032000000066),13,31,MN01485,W 207 ST,10 AV,-73.918155,40.864032,1850,1,Manhattan,WEST 207 STREET,0072875,26821,0
10,112,72,POINT (-73.91859899999997 40.86444000000006),13,31,MN01486,W 207 ST,10 AV,-73.918599,40.86444,1851,1,Manhattan,WEST 207 STREET,0072875,26821,0
10,112,72,POINT (-73.91863599999994 40.864464000000055),13,31,MN01487,W 207 ST,10 AV,-73.918636,40.864464,1852,1,Manhattan,WEST 207 STREET,0072875,26821,0
9,110,70,POINT (-73.93927599999995 40.810666000000026),13,30,MN01488,5 AV,W 132 ST,-73.939276,40.810666,1853,1,Manhattan,5 AVENUE,0069108,26904,0
2,106,74,POINT (-73.98669699999994 40.73368100000005),12,27,MN01492,3 AV,E 14 ST,-73.986697,40.733681,1854,1,Manhattan,3 AVENUE,0032952,3737,0
2,103,66,POINT (-73.98973399999994 40.73381800000004),12,27,MN01493,4 AV,E 13 ST,-73.989734,40.733818,1855,1,Manhattan,4 AVENUE,0032941,16521,0
7,112,71,POINT (-73.94371799999993 40.83882300000005),13,31,MN01494,FT WASHINGTON AV,W 164 ST,-73.943718,40.838823,1856,1,Manhattan,FT WASHINGTON AVENUE,9000095,28161,0
4,105,75,POINT (-73.98408899999998 40.74929700000007),12,27,MN01495,5 Av,W 35 St,-73.984089,40.749297,1857,1,Manhattan,5 AVENUE,0034037,1936,21449
4,105,75,POINT (-73.98268899999994 40.75121800000005),12,27,MN01498,5 Av,W 38 St,-73.982689,40.751218,1858,1,Manhattan,5 AVENUE,0034157,1939,0
4,105,75,POINT (-73.98247699999996 40.75143300000008),12,27,MN01499,5 Av,W 39 St,-73.982477,40.751433,1859,1,Manhattan,5 AVENUE,0034157,1939,0
2,106,74,POINT (-73.98005799999999 40.74283100000008),12,28,MN0150,3 AV,E 29 ST,-73.980058,40.742831,1860,1,Manhattan,3 AVENUE,0033309,3722,0
4,105,75,POINT (-73.98232099999996 40.75172300000003),12,27,MN01500,5 Av,W 39 St,-73.982321,40.751723,1861,1,Manhattan,WEST 39 STREET,0034170,1797,21514
4,105,75,POINT (-73.98025099999995 40.754563000000076),12,27,MN01503,5 Av,W 44 St,-73.980251,40.754563,1862,1,Manhattan,5 AVENUE,0297432,173977,9046221
4,105,75,POINT (-73.97811899999994 40.75747400000006),12,27,MN01504,5 Av,W 48 St,-73.978119,40.757474,1863,1,Manhattan,5 AVENUE,0035838,1949,22518
4,105,75,POINT (-73.97763599999996 40.75814200000008),12,27,MN01506,5 Av,W 49 St,-73.977636,40.758142,1864,1,Manhattan,5 AVENUE,0035840,1950,0
4,105,75,POINT (-73.97657899999996 40.75958600000007),12,27,MN01512,5 Av,W 52 St,-73.976579,40.759586,1865,1,Manhattan,5 AVENUE,0035846,1952,0
4,105,75,POINT (-73.97614699999997 40.76018400000004),12,27,MN01514,5 Av,W 52 St,-73.976147,40.760184,1866,1,Manhattan,5 AVENUE,0035854,1953,0
4,105,75,POINT (-73.97537199999994 40.76126300000004),12,28,MN01515,5 Av,W 54 St,-73.975372,40.761263,1867,1,Manhattan,5 AVENUE,0035994,1955,0
4,105,75,POINT (-73.97384899999997 40.763348000000065),12,28,MN01519,5 Av,W 58 St,-73.973849,40.763348,1868,1,Manhattan,5 AVENUE,0297454,173997,9046227
2,106,73,POINT (-73.97843999999998 40.745956000000035),12,28,MN0153,E 34 ST,3 AV,-73.97844,40.745956,1869,1,Manhattan,EAST 34 STREET,0034153,4116,0
2,105,75,POINT (-73.98870699999998 40.741062000000056),12,28,MN01534,E 23 ST,BROADWAY,-73.988707,40.741062,1870,1,Manhattan,EAST 23 STREET,0106044,4338,0
4,105,75,POINT (-73.97951999999998 40.755570000000034),12,27,MN01536,5 Av,W 45 St,-73.97952,40.75557,1871,1,Manhattan,5 AVENUE,0297433,173978,21524
4,105,75,POINT (-73.97928199999996 40.755899000000056),12,27,MN01537,5 Av,W 46 St,-73.979282,40.755899,1872,1,Manhattan,5 AVENUE,0297434,173978,0
4,106,73,POINT (-73.97636899999998 40.747903000000065),12,28,MN0154,3 AV,E 37 ST,-73.976369,40.747903,1873,1,Manhattan,2000 CB BOUNDARY,0222922,0,63392
7,109,69,POINT (-73.95863399999996 40.81485800000007),13,30,MN01548,BROADWAY,TIEMANN PL,-73.958634,40.814858,1874,1,Manhattan,BROADWAY,9006381,117615,9001794
1,103,65,POINT (-73.99730499999998 40.712109000000055),7,26,MN01549,MADISON ST,CATHERINE ST,-73.997305,40.712109,1875,1,Manhattan,MADISON STREET,9006440,16584,9000621
10,112,72,POINT (-73.92855299999997 40.864723000000026),13,31,MN01550,BROADWAY,ARDEN ST,-73.928553,40.864723,1876,1,Manhattan,BROADWAY,0072534,3052,0
4,105,75,POINT (-73.98359799999997 40.76117500000004),12,27,MN01554,W 50 ST,7 AV,-73.983598,40.761175,1877,1,Manhattan,WEST 50 STREET,0034094,80010,0
4,106,73,POINT (-73.96808799999997 40.75923100000006),12,28,MN01559,3 AV,E 55 ST,-73.968088,40.759231,1878,1,Manhattan,3 AVENUE,0036145,3647,0
2,103,65,POINT (-73.98230399999994 40.71346200000005),7,26,MN01561,MADISON ST,JACKSON ST,-73.982304,40.713462,1879,1,Manhattan,MADISON STREET,9005825,114152,9001071
